name,smi,success
92Y,CN(C)CC1C2CCC(c3ccccc3)(C2)C1O,1
93C,O=C(Nc1ccc(N2CCCC2=O)cc1)c1cnc(-c2ccccn2)nc1,1
93J,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1
93W,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1nc(Cl)c2ccccc2c1O,1
946,Oc1ccc(C(O)CNCc2ccc3ccccc3c2)cc1O,1
94W,COc1ccc2nc(N)sc2c1,1
95B,O=C(NCCCCC(NC(=O)c1cccc(O)c1O)C(=O)O)c1cccc(O)c1O,1
96M,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,1
96P,O=C(NCC(COC(=O)c1cc(O)c(O)c(O)c1)OC(=O)c1cc(O)c(O)c(O)c1)Oc1cccc(C(F)(F)F)c1,1
99E,CCc1c(C(=O)NCc2c(O)ccc3cccc(O)c23)[nH]c(C)c1C(C)=O,1
99K,O=[N+]([O-])c1cccnc1Nc1ncc(C(F)(F)F)cc1Cl,1
9AA,COc1ccc(CC2(O)NC(=S)NC2=O)c(OC)c1,1
9AT,CC(O)C(N)C(N)=O,1
9B8,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2COC2)C(C)(C)C)cc1,1
9BH,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2CCC2)C(C)(C)C)cc1,1
9BK,CC(=O)NC1(C(=O)NC(C(=O)N2CC(O)CC2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)CC1,1
9BT,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)CO)C(C)(C)C)cc1,1
9BW,Cc1ncsc1-c1ccc(CNC(=O)C2CC(O)CN2C(=O)C(NC(=O)C2CC2)C(C)(C)C)cc1,1
9CQ,CN(C)C(=O)Cc1ccc(-c2nc(N)nc3ccccc23)cc1,1
9CT,CCC(=O)Nc1ccccc1C(=O)Nc1cc(CCc2cc(OC)cc(OC)c2)n[nH]1,1
9EG,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,1
9EK,CN(C(=O)c1cc2c(C(=O)N3CCCC3)[nH]nc2cc1O)c1ccc(N2CCOCC2)cc1,1
9EW,Oc1noc2ccccc12,1
9EZ,Cn1nc(-c2ccccc2)cc1N,1
9F3,OCC1OC2(COC3(CO)OC(CO)C(O)C3O2)C(O)C1O,1
9F9,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,1
9FE,O=C(O)c1ccc2[nH]nc(Br)c2c1,1
9FH,Cc1c(C(=O)O)cnn1-c1ccccc1,1
9GD,Nc1cc(CN(CC2CCNCC2)S(=O)(=O)c2ccc(S(=O)(=O)N(Cc3ccc(Cl)cc3)C3CCCC3)cc2)ccc1C(=O)O,1
9GH,CCN(CC)c1nc2c(C(=O)O)c(O)c(I)c(-n3cccc3)c2s1,1
9GK,O=C(O)c1cc(OCCc2ccccc2)c(-n2cccc2)c(I)c1O,1
9GN,CCCSc1cc(C(=O)O)c(O)c(I)c1-n1cccc1,1
9GQ,CCCCOc1cc(C(=O)O)c(O)c(I)c1-n1cccc1,1
9GT,[H]/C=C\COc1cc(C(=O)O)c(O)c(I)c1-n1cccc1,1
9GW,CCCOc1cc(C(=O)O)c(O)c(I)c1-n1cccc1,1
9GZ,O=C(O)c1cc(-c2ccc(F)cc2)c(-n2cccc2)c(I)c1O,1
9H2,OCc1cc(I)c(-n2cccc2)c(I)c1O,1
9H5,CN1CCN(C(=O)c2cc(I)c(-n3cccc3)c(I)c2O)CC1,1
9HG,COc1cc2nc(N(C)C3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC,1
9HH,CS(=O)(=O)Nc1ccccc1-c1cccc2c1[nH]c1ccccc12,1
9HI,CC(C)c1c(S(=O)(=O)Nc2ccc(C(N)=O)cc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1
9HJ,CCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1,1
9JA,,0
9L5,CCn1c(=O)c(C)nc2cc(C(=O)NC(C)c3cnn(C)c3C)ccc21,1
9LI,Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,1
9LN,CCn1c(=O)c(=O)[nH]c2cc(C(=O)N(C)Cc3cnn(-c4ccccc4)c3)ccc21,1
9LT,CCn1c(=O)c(=O)[nH]c2cc(C(=O)NC(c3cccc(F)c3)c3nccn3C)ccc21,1
9MG,Cn1cnc2c(O)nc(N)nc21,1
9OD,CC(=O)CCCCC/C=C\C(=O)O,1
9P8,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(COCc5ccccn5)nn4)C3O)C2O)C(O)C(O)C1O,1
9PB,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(COCc5ccc6ccccc6c5)nn4)C3O)C2O)C(O)C(O)C1O,1
9PH,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(COCc5ccccc5)nn4)C3O)C2O)C(O)C(O)C1O,1
9PK,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(COCc5cccs5)nn4)C3O)C2O)C(O)C(O)C1O,1
9PN,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(CCC[n+]5ccccc5)nn4)C3O)C2O)C(O)C(O)C1O,1
9PT,OCC1OC(OC2C(O)C(CO)OC(OC3C(O)C(CO)OC(n4cc(CCC[n+]5cccc6ccccc65)nn4)C3O)C2O)C(O)C(O)C1O,1
9PW,O=[N+](O)c1ccc(COCc2cn(C3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C3O)nn2)cc1,1
9Q5,O=c1oc2ccc(F)c(F)c2cc1COC1C(O)C(CO)OC(SC2OC(CO)C(O)C(n3cc(-c4cccc(F)c4)nn3)C2O)C1O,1
9QA,O=C(CCc1ccccc1)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,1
9QD,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCN4CCN(C)CC4)ccc3c2=O)CC1)c1ccccc1,1
9QY,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1,1
9R8,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)c4ccc(N5CCOCC5)cc4)cc23)c1,1
9RA,[H]/C=C(\c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1
9RT,NCc1ccc(S(=O)(=O)NCc2ccccn2)cc1,1
9RZ,COC1CCCN(C(=O)c2n[nH]c3cc(O)c(C(=O)N(C)c4ccc(N5CCOCC5)cc4)cc23)C1,1
9S3,CC(=O)N1c2ccc(-c3ccc(CN4CCCCC4)cc3)cc2C(Nc2ccccc2)CC1C,1
9SK,O=c1oc2ccc(F)c(F)c2cc1COC1C(O)C(CO)OC(SC2OC(CO)C(O)C(n3cc(-c4cc(F)c(F)c(F)c4)nn3)C2O)C1O,1
9TD,Cc1ncc(COP(=O)(O)O)c(/C=[NH+]/[C-](CC2C(=O)Nc3ccccc32)C(=O)O)c1O,1
9TH,,0
9TQ,O=C1C=CC2=C(C1)Oc1cc(O)ccc1C2c1ccc(NC(=S)NCCOC2OC(CO)C(O)C(O)C2O)cc1C(=O)O,1
9TW,NC(=O)c1ccc(F)c(Cl)c1,1
9TZ,Cc1ccc(F)cc1C(=O)O,1
9UN,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1,1
9UW,O=C1C=NC(=S)N1,1
9VU,Cc1ccc2c(c1Br)C(O)(CC(=O)c1ccc3c(c1)OCO3)C(=O)N2,1
9Y7,NS(=O)(=O)c1ccc(Cc2c(-c3ccc(F)c(F)c3)nn(-c3nc(C(=O)O)cs3)c2O)cc1,1
9ZA,COC(=O)C(C)NP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
9ZD,COC(=O)C(C)NP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,1
A,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1
A13,Cc1cc(C(F)(F)F)nc(N)n1,1
A1G,NC(C(=O)O)C12CC3CC(CC(C3)C1)C2,1
A1R,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2NCC(O)C2O)C(O)C1O,1
A1V,NCc1nc(-c2nc(-c3nc(-c4nc(C(=O)O)cs4)ccc3-c3nc(C(=O)O)cs3)cs2)cs1,1
A1Y,Cc1cc(C)c(C#N)c(N2CCOCC2)n1,1
A22,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OP(=O)(O)O)C2O)C(O)C1O,1
A2G,CC(=O)NC1C(O)OC(CO)C(O)C1O,1
A2H,CCOc1ccc(Cl)c2c1[B-]1(OC2CN)OC2C(COP(=O)([O-])[O-])OC(n3cnc4c(N)ncnc43)C2O1,1
A3G,NCC(=O)NC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,1
A3S,Nc1ncnc2c1ncn2C1OC(CO)C(NC(=O)C(N)CO)C1O,1
A3T,CC(O)C(N)C(=O)NC1C(CO)OC(n2cnc3c(N)ncnc32)C1O,1
A4B,COc1ccccc1-c1ccc(CN)cc1Cl,1
A4D,Nc1ncnc2c1ncn2C1OC(CS)C(O)C1O,1
A4G,Cc1c[nH]c2ncnc(N3CCCC(CO)C3)c12,1
A4N,Cc1ccccc1-c1ccc(CN)cc1Cl,1
A4Q,CCc1ccccc1-c1ccc(CN)cc1Cl,1
A4T,NCc1ccc(-c2ccccc2F)c(Cl)c1,1
A4V,Nc1nc[n+](Cc2ccccc2)c2[nH]cnc12,1
A4W,O=C(CCS)Nc1cccc(Cl)c1F,1
A51,O=C1OCC/C1=C\Nc1ccccc1,1
A52,CCOc1cccc2c1[B-]1(OC2CN)OC2C(COP(=O)([O-])[O-])OC(n3cnc4c(N)ncnc43)C2O1,1
A5B,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,1
A5Q,Nc1snnc1-c1ccc(C(F)(F)F)cc1,1
A65,CSc1nsc(SC)c1CO,1
A6D,Nc1ncnc2c1ncn2C1OC(CSSCc2cccc([N+](=O)[O-])c2)C(O)C1O,1
A6E,O=C(CCOc1ccc(F)cc1)N1CCSCC1,1
A6W,COC(=O)c1sc(-c2cccs2)cc1N,1
A6Z,N#CC[NH+]1CCN(c2cccc(Cl)c2)CC1,1
A7D,Nc1ncnc2c1ncn2C1OC(CSCCC(O)CO)C(O)C1O,1
A7H,CCOc1ccc2nc(C)sc2c1,1
A7K,[NH3+]Cc1ccccc1N1CCC(CO)CC1,1
A7N,CCOc1ccc(C(C)N)cc1,1
A7W,Nc1cccc2cc(O)cnc12,1
A8D,COc1ccc2[nH]c(C(=O)NS(C)(=O)=O)cc2c1,1
A8H,O=C1NC(=O)C2CC(c3ccccc3)CCC12,1
A8K,Oc1ccc(Sc2ccc(O)cc2)cc1,1
A8Q,CC(C)c1ccccc1-c1ccc(C[NH3+])cc1Cl,1
A8S,CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O,1
A98,CCSc1nnc(NC(=O)OC)s1,1
A9B,NNC(=O)c1ccc(-c2ccc(Cl)cc2)o1,1
A9K,NCc1ccc(-c2ccccc2O)c(Cl)c1,1
AAG,[H]/N=C(\N)NCCCC(NC(C)=O)C(=O)O,1
ABA,CCC(N)C(=O)O,1
ABH,NC(CCCC[B-](O)(O)O)C(=O)O,1
ABU,NCCCC(=O)O,1
ABV,Nc1nc2ccccc2s1,1
ACD,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1
ACE,CC=O,1
ACH,CC(=O)OCC[N+](C)(C)C,1
ACP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,1
ACR,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1
ACT,CC(=O)[O-],1
ACX,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,1
ACY,CC(=O)O,1
ADE,Nc1ncnc2[nH]cnc12,1
ADK,Cn1cnc(N)c2ncnc1-2,1
ADN,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1
ADP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,1
ADX,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,1
AE3,CCOCCOCCO,1
AED,NCCc1ccc(O)c(C2CCCCC2)c1,1
AEF,NCCc1ccc(O)cc1,1
AEG,CC(N)Cc1ccc(O)cc1,1
AES,NCCc1ccc(S(=O)(=O)F)cc1,1
AEZ,OCC1c2[nH]cnc2C(O)C(O)C1O,1
AFO,CCCCCCCCOC1OC(CO)C(O)C1O,1
AG2,[H]/N=C(\N)NCCCCN,1
AGH,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,1
AGI,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
AGR,O=P(O)(OC1C(O)OCC(O)C1O)OC1C(CO)OC(CO)(OC2OC(CO)C(O)C(O)C2O)C1O,1
AGS,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(O)(O)=S)C(O)C1O,1
AGW,O=C(OC1C(OP(=O)(O)OC2C(O)OCC(O)C2O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O)c1ccccc1,1
AGY,CC(C)(C)c1ccc(C(=O)NNC(=O)Nc2cccc3ccccc23)cc1[N+](=O)[O-],1
AH2,OCC1OCC(O)C(O)C1O,1
AIB,CC(C)(N)C(=O)O,1
AIR,Nc1cncn1C1OC(COP(=O)(O)O)C(O)C1O,1
AJ1,CNc1nc2ccc(NC(C)=O)cc2s1,1
AJ4,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,1
AJ5,COCCNC(=O)c1ccc(-c2ccc3c(C)cc(=O)[nH]c3c2)c(Cl)c1,1
AJ6,Cc1cc(=O)[nH]c2cc(-c3ccc(N)cc3Cl)ccc12,1
AJ7,Cc1cc(=O)[nH]c2cc(-c3ccc(C(=O)NCCN4CCOCC4)cc3Cl)ccc12,1
AJD,O=C(O)c1cc(Br)ccc1NC1CCCNC1,1
AKD,O=C([O-])c1cc(Br)ccc1NC1CCCNC1,1
AKG,O=C(O)CCC(=O)C(=O)O,1
AKH,O=C(O)c1cccc2ccoc12,1
ALA,CC(N)C(=O)O,1
ALF,F[Al-](F)(F)F,1
ALY,CC(=O)NCCCCC(N)C(=O)O,1
AMF,CCCCCCCC/N=C1\SCC2C(O)C(O)C(O)C(O)N12,1
AMG,COC1OC(CO)C(O)C(O)C1O,1
AMP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,1
AMQ,Cc1onc(O)c1CC(N)C(=O)O,1
AN2,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(N)(=O)O)C(O)C1O,1
ANL,Nc1ccccc1,1
ANP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)NP(=O)(O)O)C(O)C1O,1
ANW,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,1
ANZ,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C2O[B-]3(OCc4cc(F)ccc43)OC21,1
AO9,Nc1ccn(C2OC(CNC(=O)c3cnc4sccn34)C(O)C2O)c(=O)n1,1
AOZ,CC(NC(Cc1c[nH]cn1)C(=O)O)C(=O)O,1
AP5,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O,1
APC,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C1O,1
API,NC(CCCC(N)C(=O)O)C(=O)O,1
APR,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,1
AQK,NCCCC(NCC(=O)O)C(=O)O,1
AQQ,CC(NC(CCCN)C(=O)O)C(=O)O,1
AR5,[H]/N=C(\N)NCCCC(NC(=O)OC(C)(C)C)C(=O)O,1
AR6,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,1
ARB,OC1COC(O)C(O)C1O,1
ARG,[H]/[NH+]=C(\N)NCCCC(N)C(=O)O,1
ARS,[AsH3],1
ARX,[H]/N=C(\N)NCCCC(NC(=O)C(CCCN/C(N)=N/[H])NC(=O)CCCCCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(N)=O,1
ASG,CC(=O)NC1C(O)OC(CO)C(OS(=O)(=O)O)C1O,1
ASP,NC(CC(=O)O)C(=O)O,1
ATP,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,1
ATR,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OP(=O)(O)O,1
AU8,[NH3+]Cc1cc(Cl)c(-c2ccccc2)c(Cl)c1,1
AUT,CCc1ccccc1-c1c(Cl)cc(CN)cc1Cl,1
AUV,O=C(O)c1cccc(-c2ccccc2O)c1,1
AV4,CN(C)c1cccc(-c2cccc(C(=O)O)c2)c1,1
AV7,CC(=O)Nc1cccc(-c2cccc(C(=O)O)c2)c1,1
AVA,O=C(O)c1cccc(-c2ccccn2)c1,1
AVI,CN(C)C(Cc1c[nH]cn1)C(=O)O,1
AVJ,C[N+](C)(C)C(Cc1cnc[nH]1)C(=O)O,1
AVM,CC(=O)Nc1cccc(-c2cc(C(=O)O)cc(-c3ccc4cccnc4c3)c2)c1,1
AVR,CC(N)C(=O)c1c(C(C)C)nn2ccccc12,1
AVX,Cn1nc(-c2cc(Br)c3c(c2)OCO3)cc1N,1
AWE,NCc1ccc(-c2cccc(F)c2)c(Cl)c1,1
AX7,Nc1nc2ccccc2[nH]1,1
AXK,O=P(O)(O)C(O)c1ccc(-c2cccc(C(O)c3ccc(Cl)c(Cl)c3)c2)cc1,1
AXN,CC(C)Cc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)c(=O)n3C)cc1,1
AY4,Oc1c(F)cc(F)cc1-c1cc[nH]n1,1
AY5,O=P(O)(O)C(O)c1ccc(-c2cccc(C(O)c3ccc(Cl)c(Cl)c3)c2)cc1,1
AY8,O=P(O)(O)C(F)(F)c1cccc(-c2cccc(C3CCCCC3)c2O)c1,1
AZ3,[H]/N=C(\N)c1ccc(OCCCCCCCOc2ccc(/C(N)=N/[H])cc2)cc1,1
AZB,CC(C)c1ccc(/N=N/c2ccc(O)cc2)cc1,1
AZI,[N-]=[N+]=[N-],1
B0H,Cc1nc(C)c(C(=O)Nc2nc(CN3CC(C)CC(C)C3)cs2)o1,1
B1T,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1
B29,O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O,1
B2J,CCSc1nc(C)nc(N)n1,1
B2K,Cc1ccc(S(=O)(=O)c2cc(C)nc(N)n2)cc1,1
B2L,Cc1cc(-c2ccc3c4c(cccc24)COC3)nc(N)n1,1
B2T,CSc1nc(N)nc(-c2ccccc2Cl)n1,1
B2X,CSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,1
B3P,OCC(CO)(CO)NCCCNC(CO)(CO)CO,1
B40,CNC(C)Cc1ccccc1,1
B41,CNC(C)Cc1ccc2c(c1)OCO2,1
B49,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1
B4A,O=C(Cc1ccccc1)Nc1nnc(NC2CCN(c3nnc(NC(=O)Cc4ccccc4)s3)CC2)s1,1
B4P,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O,1
B55,Nc1nc2[nH]c(S)nc2c(=O)[nH]1,1
B5Q,CNCc1ccccc1-c1ccc2nc(N)nc(C(=O)N3Cc4ccccc4C3)c2c1,1
B72,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,1
B7I,c1c[nH]c(-c2ccc(OCCCCCCCOc3ccc(-c4ncc[nH]4)cc3)cc2)n1,1
B96,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1
BA8,Oc1cc(O)c(-c2ccnn2-c2ccccc2Cl)cc1CCc1ccccn1,1
BAM,[H]/[NH+]=C(/N)c1ccccc1,1
BAW,CCc1cc(-c2[nH]nc(C)c2-c2ccccc2F)c(O)cc1O,1
BAX,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1
BB2,CCCCCC(CC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C,1
BBY,Cn1nc(N)cc1-c1cc(Br)c2c(c1)OCO2,1
BC2,COC1CC(C)C(OC)C2=CC(=O)C=C(NC(=O)/C(C)=C/C=C\C(C)C(OC(N)=O)/C(C)=C/C(C)C1OC)C2=O,1
BC6,COC1CC(C)Cc2cc(O)cc(c2)NC(=O)/C(C)=C/CCC(C)C(OC(N)=O)/C(C)=C/C(C)C1O,1
BCD,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,1
BCN,O=C(O)CN(CCO)CCO,1
BCT,O=C([O-])O,1
BDG,NCC1OC(O)C(N)C(O)C1O,1
BDJ,[H]/N=C1/NC(C)(C)C(=O)N1Cc1cccc(Cl)c1,1
BDO,[H]/N=C1/NC(C)(CC(C)C)C(=O)N1Cc1cccc(Cl)c1,1
BDP,O=C(O)C1OC(O)C(O)C(O)C1O,1
BDZ,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O,1
BE2,Nc1ccccc1C(=O)O,1
BEA,Cc1cccc2sc3[nH+]ncn3c12,1
BEN,[H]/N=C(/N)c1ccccc1,1
BER,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1
BET,C[N+](C)(C)CC(=O)O,1
BEZ,O=C(O)c1ccccc1,1
BFF,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,1
BFH,O=C(O)Cn1c(C(=O)O)cc2ccc3ccccc3c21,1
BG6,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,1
BGC,OCC1OC(O)C(O)C(O)C1O,1
BGV,[H]/C=C1/C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(C)=O)C12,1
BHO,O=C(NO)c1ccccc1,1
BIG,CCCCSCC1CN(Cc2c[nH]c3c(N)ncnc23)CC1O,1
BJM,[H]/N=C/C1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,1
BKH,OCC1OC(Sc2ccc(Cl)c(Cl)c2)C(O)C(n2cc(-c3cc(F)c(F)c(F)c3)nn2)C1O,1
BKK,OCC1OC(Sc2cccc(Cl)c2)C(O)C(n2cc(-c3cc(F)c(F)c(F)c3)nn2)C1O,1
BKY,O=C(O)c1ccc(COc2ccccc2C=C2C(=O)c3ccccc3C2=O)cc1,1
BLG,CC(=O)NC1C(OC2CC(C(=O)NCCS(=O)(=O)O)[NH2+]C2CO)OC(CO)C(OS(=O)(=O)O)C1O,1
BM3,CC(=O)NC1C(O)OC(CO)C(O)C1O,1
BMA,OCC1OC(O)C(O)C(O)C1O,1
BME,OCCS,1
BMF,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,1
BMK,CC12NC(Cc3ccccc31)c1ccccc12,1
BMU,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,1
BNG,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,1
BNQ,O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2ccccc2s1,1
BNY,Cc1c(Nc2ccccc2C(=O)O)cccc1[N+](=O)[O-],1
BNZ,c1ccccc1,1
BO3,OB(O)O,1
BO5,CN1CC/C=C/CCCCCC(=O)Cc2c(Cl)c(O)cc(O)c2C1=O,1
BOG,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1
BP7,Oc1ccc(-c2ccccc2)cc1O,1
BQZ,OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,1
BR,[Br-],1
BRN,[H]/N=C(\N)c1ccc(/N=N/Nc2ccc(/C(N)=N\[H])cc2)cc1,1
BS5,Nc1ncnc2c1ncn2C1OC(CNS(=O)(=O)NC(=O)CCCCC2SCC3NC(=O)NC32)C(O)C1O,1
BTB,OCCN(CCO)C(CO)(CO)CO,1
BTK,CCCC(=O)NCCCCC(N)C(=O)O,1
BTN,O=C(O)CCCCC1SCC2NC(=O)NC21,1
BTX,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OCCCCCC2SCC3NC(=O)NC32)C(O)C1O,1
BU3,CC(O)C(C)O,1
BUA,CCCC(=O)O,1
BUN,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,1
BUW,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,1
BWH,COc1c(NC(=O)c2ccc(NC(=O)c3ccc(NC(=O)C(CC#N)NC(=O)c4ccc(NC(=O)/C(C)=C/c5ccc(O)cc5)cc4)cc3)c(OC)c2O)ccc(C(=O)O)c1O,1
BYB,O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2n[nH]c3ncc(F)cc23)ncc1F,1
BYH,Cn1c(=S)n(CCSc2nc3ccccc3[nH]2)c2ccccc21,1
BZ2,O=C(O)c1cc2ccccc2o1,1
BZ3,COc1ccc2[nH]ccc2c1,1
BZ8,CCOc1ccc(-c2snnc2-c2cc(Cl)c(O)cc2O)cc1,1
BZI,c1ccc2[nH]cnc2c1,1
BZX,Oc1ccc2c(c1)OCO2,1
C05,CC(Sc1nnnn1C1CCCC1)C(=O)NCc1ccco1,1
C0H,Nc1ncnc(Nc2ccccc2Cl)n1,1
C0P,Nc1nc(Cl)cc(-c2cc(OCCN3CCOCC3)c(Cl)cc2Cl)n1,1
C0R,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1
